Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_260740.1	LdBPK_260740.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1635	None	No	N/A	hypothetical protein, unknown function
LdBPK_260830.1	LdBPK_260830.1.1	ISWI complex protein	FYRP	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2379	None	No	N/A	ISWI complex protein
LdBPK_260920.1	LdBPK_260920.1.1	Meiotic cell cortex C-terminal pleckstrin homology, putative	N/A	42	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1845	None	No	N/A	Meiotic cell cortex C-terminal pleckstrin homology, putative
LdBPK_260930.1	LdBPK_260930.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5217	None	No	N/A	hypothetical protein, conserved
LdBPK_260970.1	LdBPK_260970.1.1	glucosidase II beta subunit-like protein, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1014	None	No	N/A	glucosidase II beta subunit-like protein, putative
LdBPK_261050.1	LdBPK_261050.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1689	None	No	N/A	hypothetical protein, conserved
LdBPK_261060.1	LdBPK_261060.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5778	None	No	N/A	hypothetical protein, conserved
LdBPK_261090.1	LdBPK_261090.1.1	TROVE domain containing protein, putative	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	12369	None	No	N/A	TROVE domain containing protein, putative
LdBPK_261110.1	LdBPK_261110.1.1	hypothetical protein, unknown function	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5187	None	No	N/A	hypothetical protein, unknown function
LdBPK_261170.1	LdBPK_261170.1.1	hypothetical protein, conserved	N/A	11	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5283	None	No	N/A	hypothetical protein, conserved
LdBPK_261210.1	LdBPK_261210.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	9330	None	No	N/A	hypothetical protein, conserved
LdBPK_261220.1	LdBPK_261220.1.1	heat shock protein 70-related protein	N/A	642	5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1926	None	No	N/A	heat shock protein 70-related protein
LdBPK_261240.1	LdBPK_261240.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4950	None	No	N/A	hypothetical protein, unknown function
LdBPK_261310.1	LdBPK_261310.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1236	None	No	N/A	hypothetical protein, conserved
LdBPK_261370.1	LdBPK_261370.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3336	None	No	N/A	hypothetical protein, conserved
LdBPK_261410.1	LdBPK_261410.1.1	cytochrome b5-like Heme/Steroid binding domain containing protein, putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3447	None	No	N/A	cytochrome b5-like Heme/Steroid binding domain containing protein, putative
LdBPK_261420.1	LdBPK_261420.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2349	None	No	N/A	hypothetical protein, conserved
LdBPK_261430.1	LdBPK_261430.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4125	None	No	N/A	hypothetical protein, conserved
LdBPK_261440.1	LdBPK_261440.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1017	None	No	N/A	hypothetical protein, unknown function
LdBPK_261490.1	LdBPK_261490.1.1	hypothetical protein, unknown function	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4782	None	No	N/A	hypothetical protein, unknown function
LdBPK_261760.1	LdBPK_261760.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1149	None	No	N/A	hypothetical protein, conserved
LdBPK_261810.1	LdBPK_261810.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1497	None	No	N/A	hypothetical protein, conserved
LdBPK_261820.1	LdBPK_261820.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	7299	None	No	N/A	hypothetical protein, conserved
LdBPK_261830.1	LdBPK_261830.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1761	None	No	N/A	hypothetical protein, conserved
LdBPK_261840.1	LdBPK_261840.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2964	None	No	N/A	hypothetical protein, conserved
LdBPK_261880.1	LdBPK_261880.1.1	hypothetical protein, conserved	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	8448	None	No	N/A	hypothetical protein, conserved
LdBPK_262010.1	LdBPK_262010.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2184	None	No	N/A	hypothetical protein, conserved
LdBPK_262050.1	LdBPK_262050.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2682	None	No	N/A	hypothetical protein, conserved
LdBPK_262060.1	LdBPK_262060.1.1	Protein kinase domain containing protein, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3318	None	No	N/A	Protein kinase domain containing protein, putative
LdBPK_262070.1	LdBPK_262070.1.1	SUMO1/Ulp2, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4068	None	No	N/A	SUMO1/Ulp2, putative
LdBPK_262080.1	LdBPK_262080.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	951	None	No	N/A	hypothetical protein, conserved
LdBPK_262110.1	LdBPK_262110.1.1	protein kinase, putative	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	5307	None	No	N/A	protein kinase, putative
LdBPK_262120.1	LdBPK_262120.1.1	hypothetical protein, conserved	N/A	31	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	12300	None	No	Previous IDs: LdBPK_262130.1	hypothetical protein, conserved
LdBPK_262170.1	LdBPK_262170.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	6771	None	No	N/A	hypothetical protein, unknown function
LdBPK_262180.1	LdBPK_262180.1.1	Cornifin (SPRR) family, putative	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1746	None	No	N/A	Cornifin (SPRR) family, putative
LdBPK_262190.1	LdBPK_262190.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4695	None	No	N/A	hypothetical protein, conserved
LdBPK_262200.1	LdBPK_262200.1.1	ADP-ribosylation factor family, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1215	None	No	N/A	ADP-ribosylation factor family, putative
LdBPK_262210.1	LdBPK_262210.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1596	None	No	N/A	hypothetical protein, conserved
LdBPK_262370.1	LdBPK_262370.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2586	None	No	N/A	hypothetical protein, conserved
LdBPK_262450.1	LdBPK_262450.1.1	Lys-63-specific deubiquitinase BRCC36, putative	N/A	111	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	438	None	No	N/A	Lys-63-specific deubiquitinase BRCC36, putative
LdBPK_262460.1	LdBPK_262460.1.1	protein kinase, putative	N/A	123	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3132	None	No	N/A	protein kinase, putative
LdBPK_262480.1	LdBPK_262480.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1329	None	No	N/A	hypothetical protein, conserved
LdBPK_262620.1	LdBPK_262620.1.1	Paraquat-inducible protein A, putative	N/A	92	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2469	None	No	N/A	Paraquat-inducible protein A, putative
LdBPK_262630.1	LdBPK_262630.1.1	hypothetical protein, conserved	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2106	None	No	N/A	hypothetical protein, conserved
LdBPK_270280.1	LdBPK_270280.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3216	None	No	N/A	hypothetical protein, conserved
LdBPK_270540.1	LdBPK_270540.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2754	None	No	N/A	hypothetical protein, unknown function
LdBPK_270600.1	LdBPK_270600.1.1	hypothetical protein, conserved	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	333	None	No	N/A	hypothetical protein, conserved
LdBPK_270630.1	LdBPK_270630.1.1	Flagella connector protein 1	FC1	51	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	4002	None	No	N/A	Flagella connector protein 1
LdBPK_270810.1	LdBPK_270810.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2739	None	No	N/A	hypothetical protein, conserved
LdBPK_270820.1	LdBPK_270820.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4302	None	No	N/A	hypothetical protein, conserved
LdBPK_270830.1	LdBPK_270830.1.1	ATP-binding cassette protein subfamily A, member 8, putative (fragment)	N/A	557	9	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	975	None	No	N/A	ATP-binding cassette protein subfamily A, member 8, putative (fragment)
LdBPK_270900.1	LdBPK_270900.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1257	None	No	N/A	hypothetical protein, conserved
LdBPK_270970.1	LdBPK_270970.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1941	None	No	N/A	hypothetical protein, conserved
LdBPK_271020.1	LdBPK_271020.1.1	hypothetical protein, conserved	N/A	58	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1752	None	No	N/A	hypothetical protein, conserved
LdBPK_271080.1	LdBPK_271080.1.1	RING-H2 zinc finger, putative	N/A	41	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1248	None	No	N/A	RING-H2 zinc finger, putative
LdBPK_271260.1	LdBPK_271260.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1083	None	No	N/A	hypothetical protein, unknown function
LdBPK_271270.1	LdBPK_271270.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	948	None	No	N/A	hypothetical protein, unknown function
LdBPK_271280.1	LdBPK_271280.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2061	None	No	N/A	hypothetical protein, conserved
LdBPK_271390.1	LdBPK_271390.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2094	None	No	N/A	hypothetical protein, conserved
LdBPK_271550.1	LdBPK_271550.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3873	None	No	N/A	hypothetical protein, conserved
LdBPK_271670.1	LdBPK_271670.1.1	Frag1/DRAM/Sfk1 family, putative	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4173	None	No	N/A	Frag1/DRAM/Sfk1 family, putative
LdBPK_271700.1	LdBPK_271700.1.1	protein kinase-like protein	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5229	None	No	N/A	protein kinase-like protein
LdBPK_271720.1	LdBPK_271720.1.1	hypothetical protein, unknown function	N/A	45	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	6111	None	No	N/A	hypothetical protein, unknown function
LdBPK_271740.1	LdBPK_271740.1.1	Dual specificity phosphatase, catalytic domain containing protein, putative	N/A	77	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5175	None	No	N/A	Dual specificity phosphatase, catalytic domain containing protein, putative
LdBPK_271760.1	LdBPK_271760.1.1	hypothetical protein, unknown function	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2595	None	No	N/A	hypothetical protein, unknown function
LdBPK_271830.1	LdBPK_271830.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2019	None	No	N/A	hypothetical protein, conserved
LdBPK_271840.1	LdBPK_271840.1.1	hypothetical protein, unknown function	N/A	44	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1065	None	No	N/A	hypothetical protein, unknown function
LdBPK_271880.1	LdBPK_271880.1.1	Intraflagellar transport protein 43, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1293	None	No	N/A	Intraflagellar transport protein 43, putative
LdBPK_271910.1	LdBPK_271910.1.1	Rab-GTPase-TBC domain containing protein, putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3078	None	No	N/A	Rab-GTPase-TBC domain containing protein, putative
LdBPK_271930.1	LdBPK_271930.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	756	None	No	N/A	hypothetical protein, conserved
LdBPK_271990.1	LdBPK_271990.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2559	None	No	N/A	hypothetical protein, conserved
LdBPK_272030.1	LdBPK_272030.1.1	Lipase (class 3), putative	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3300	None	No	N/A	Lipase (class 3), putative
LdBPK_272050.1	LdBPK_272050.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	5562	None	No	N/A	hypothetical protein, conserved
LdBPK_272060.1	LdBPK_272060.1.1	phosphatidylinositol 3- and 4-kinase, putative	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3027	None	No	N/A	phosphatidylinositol 3- and 4-kinase, putative
LdBPK_280090.1	LdBPK_280090.1.1	oxygen-sensing adenylate cyclase	HemAC	57	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1851	None	No	N/A	oxygen-sensing adenylate cyclase
LdBPK_280190.1	LdBPK_280190.1.1	hypothetical protein, unknown function	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1554	None	No	N/A	hypothetical protein, unknown function
LdBPK_280230.1	LdBPK_280230.1.1	hypothetical protein, unknown function	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	987	None	No	N/A	hypothetical protein, unknown function
LdBPK_280270.1	LdBPK_280270.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	843	None	No	N/A	hypothetical protein, conserved
LdBPK_280340.1	LdBPK_280340.1.1	hypothetical protein, conserved	N/A	28	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1374	None	No	N/A	hypothetical protein, conserved
LdBPK_280600.1	LdBPK_280600.1.1	major surface protease gp63, putative	N/A	846	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1701	None	No	N/A	major surface protease gp63, putative
