Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_270310.1	LdBPK_270310.1.1	methylmalonyl-coenzyme a mutase, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2172	None	No	N/A	methylmalonyl-coenzyme a mutase, putative
LdBPK_270350.1	LdBPK_270350.1.1	MP44, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1122	None	No	N/A	MP44, putative
LdBPK_270430.1	LdBPK_270430.1.1	ribokinase, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	990	None	No	N/A	ribokinase, putative
LdBPK_270460.1	LdBPK_270460.1.1	ribosome production factor 1, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	993	None	No	N/A	ribosome production factor 1, putative
LdBPK_270570.1	LdBPK_270570.1.1	UBA/TS-N domain containing protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1236	None	No	N/A	UBA/TS-N domain containing protein, putative
LdBPK_270580.1	LdBPK_270580.1.1	reductase, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	990	None	No	N/A	reductase, putative
LdBPK_270590.1	LdBPK_270590.1.1	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	NDHK	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	606	None	No	N/A	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial
LdBPK_270620.1	LdBPK_270620.1.1	ras-related protein RAB1A, putative	Rab1A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	603	None	No	N/A	ras-related protein RAB1A, putative
LdBPK_270740.1	LdBPK_270740.1.1	2-oxoglutarate dehydrogenase subunit, putative	N/A	146	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3021	None	No	N/A	2-oxoglutarate dehydrogenase subunit, putative
LdBPK_270790.1	LdBPK_270790.1.1	isovaleryl-coA dehydrogenase, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1233	None	No	N/A	isovaleryl-coA dehydrogenase, putative
LdBPK_270880.1	LdBPK_270880.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	621	None	No	N/A	hypothetical protein, conserved
LdBPK_270920.1	LdBPK_270920.1.1	vesicular transport protein (CDC48 homologue), putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2001	None	No	N/A	vesicular transport protein (CDC48 homologue), putative
LdBPK_270930.1	LdBPK_270930.1.1	cysteine desulfurase, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1323	None	No	N/A	cysteine desulfurase, putative
LdBPK_271140.1	LdBPK_271140.1.1	Serine-threonine kinase receptor-associated protein, putative	STRAP	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	966	None	No	N/A	Serine-threonine kinase receptor-associated protein, putative
LdBPK_271150.1	LdBPK_271150.1.1	T-complex protein 1, beta subunit, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1590	None	No	N/A	T-complex protein 1, beta subunit, putative
LdBPK_271230.1	LdBPK_271230.1.1	arginyl-tRNA synthetase, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2079	None	No	N/A	arginyl-tRNA synthetase, putative
LdBPK_271250.1	LdBPK_271250.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1302	None	No	N/A	hypothetical protein, conserved
LdBPK_271310.1	LdBPK_271310.1.1	hypothetical protein, conserved	N/A	60	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	435	None	No	N/A	hypothetical protein, conserved
LdBPK_271350.1	LdBPK_271350.1.1	Snf7, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	648	None	No	N/A	Snf7, putative
LdBPK_271370.1	LdBPK_271370.1.1	proteasome regulatory non-ATP-ase subunit 3, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1005	None	No	N/A	proteasome regulatory non-ATP-ase subunit 3, putative
LdBPK_271400.1	LdBPK_271400.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	474	None	No	N/A	hypothetical protein, conserved
LdBPK_271450.1	LdBPK_271450.1.1	DNA-directed RNA polymerase II-like protein	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	405	None	No	N/A	DNA-directed RNA polymerase II-like protein
LdBPK_271520.1	LdBPK_271520.1.1	Eukaryotic translation initiation factor 4E-1	EIF4E1	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	642	None	No	N/A	Eukaryotic translation initiation factor 4E-1
LdBPK_271580.1	LdBPK_271580.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1614	None	No	N/A	hypothetical protein, conserved
LdBPK_271610.1	LdBPK_271610.1.1	eukaryotic translation release factor, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1362	None	No	N/A	eukaryotic translation release factor, putative
LdBPK_271820.1	LdBPK_271820.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	423	None	No	N/A	hypothetical protein, conserved
LdBPK_271890.1	LdBPK_271890.1.1	small nuclear ribonucleoprotein protein, putative	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	336	None	No	N/A	small nuclear ribonucleoprotein protein, putative
LdBPK_271900.1	LdBPK_271900.1.1	FtsJ cell division protein, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2778	None	No	N/A	FtsJ cell division protein, putative
LdBPK_271920.1	LdBPK_271920.1.1	GMP-PDE, delta subunit, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	594	None	No	N/A	GMP-PDE, delta subunit, putative
LdBPK_271970.1	LdBPK_271970.1.1	ribonucleoside-diphosphate reductase small chain, putative (fragment)	N/A	130	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	588	None	No	N/A	ribonucleoside-diphosphate reductase small chain, putative (fragment)
LdBPK_272010.1	LdBPK_272010.1.1	hypothetical protein, conserved	N/A	64	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	447	None	No	N/A	hypothetical protein, conserved
LdBPK_272080.1	LdBPK_272080.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1131	None	No	N/A	hypothetical protein, conserved
LdBPK_272100.1	LdBPK_272100.1.1	NLI interacting factor-like phosphatase, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	864	None	No	N/A	NLI interacting factor-like phosphatase, putative
LdBPK_272140.1	LdBPK_272140.1.1	ribosomal protein L11, putative	N/A	86	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1038	None	No	N/A	ribosomal protein L11, putative
LdBPK_272170.1	LdBPK_272170.1.1	EMG1/NEP1 methyltransferase, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	741	None	No	N/A	EMG1/NEP1 methyltransferase, putative
LdBPK_272210.1	LdBPK_272210.1.1	acyl-CoA oxidase, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2160	None	No	N/A	acyl-CoA oxidase, putative
LdBPK_272220.1	LdBPK_272220.1.1	transcription elongation regulator-like protein	N/A	78	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2103	None	No	N/A	transcription elongation regulator-like protein
LdBPK_272250.1	LdBPK_272250.1.1	protein phosphatase-like protein	N/A	209	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	945	None	No	N/A	protein phosphatase-like protein
LdBPK_272260.1	LdBPK_272260.1.1	GTP binding protein, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1179	None	No	N/A	GTP binding protein, putative
LdBPK_272320.1	LdBPK_272320.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	462	None	No	N/A	hypothetical protein, conserved
LdBPK_272350.1	LdBPK_272350.1.1	heat shock protein DNAJ, putative	N/A	138	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1191	None	No	N/A	heat shock protein DNAJ, putative
LdBPK_272390.1	LdBPK_272390.1.1	3-oxoacyl-ACP reductase, putative	KAR1	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	726	None	No	N/A	3-oxoacyl-ACP reductase, putative
LdBPK_280020.1	LdBPK_280020.1.1	Present in the outer mitochondrial membrane proteome 15	POMP15	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	402	None	No	N/A	Present in the outer mitochondrial membrane proteome 15
LdBPK_280100.1	LdBPK_280100.1.1	hypothetical protein, conserved	N/A	56	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	234	None	No	N/A	hypothetical protein, conserved
LdBPK_280110.1	LdBPK_280110.1.1	proteasome beta 3 subunit, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	618	None	No	N/A	proteasome beta 3 subunit, putative
LdBPK_280120.1	LdBPK_280120.1.1	DNA-direcetd RNA polymerase II, subunit 9, putative	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	423	None	No	N/A	DNA-direcetd RNA polymerase II, subunit 9, putative
LdBPK_280210.1	LdBPK_280210.1.1	Histone H2B variant V	H2BV	606	3	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	429	None	No	N/A	Histone H2B variant V
LdBPK_280260.1	LdBPK_280260.1.1	propionyl-coa carboxylase beta chain, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1569	None	No	Previous IDs: LdBPK_280250.1	propionyl-coa carboxylase beta chain, putative
LdBPK_280470.1	LdBPK_280470.1.1	rrp44p homologue, putative	N/A	78	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2763	None	No	N/A	rrp44p homologue, putative
LdBPK_280550.1	LdBPK_280550.1.1	Aurora I-related kinase	AIRK	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	906	None	No	N/A	Aurora I-related kinase
LdBPK_280570.1	LdBPK_280570.1.1	ribosomal protein S26, putative	N/A	102	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	339	None	No	N/A	ribosomal protein S26, putative
LdBPK_280580.1	LdBPK_280580.1.1	DNA repair protein RAD51, putative	RAD51	138	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1131	None	No	N/A	DNA repair protein RAD51, putative
LdBPK_280650.1	LdBPK_280650.1.1	dynein heavy chain, putative	N/A	1242	12	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	12726	None	No	N/A	dynein heavy chain, putative
LdBPK_280670.1	LdBPK_280670.1.1	ER lumen retaining receptor-like protein	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	660	None	No	N/A	ER lumen retaining receptor-like protein
LdBPK_280680.1	LdBPK_280680.1.1	ATP synthase subunit H, putative	N/A	44	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	207	None	No	N/A	ATP synthase subunit H, putative
LdBPK_280690.1	LdBPK_280690.1.1	protein transport protein SEC13, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1080	None	No	N/A	protein transport protein SEC13, putative
LdBPK_280730.1	LdBPK_280730.1.1	serine/threonine protein phosphatase catalytic subunit, putative	N/A	141	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	906	None	No	N/A	serine/threonine protein phosphatase catalytic subunit, putative
LdBPK_280740.1	LdBPK_280740.1.1	btb/poz domain containing protein, putative	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1428	None	No	N/A	btb/poz domain containing protein, putative
LdBPK_280780.1	LdBPK_280780.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	558	None	No	N/A	hypothetical protein, conserved
LdBPK_280810.1	LdBPK_280810.1.1	DNA repair protein, putative	N/A	59	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2211	None	No	N/A	DNA repair protein, putative
LdBPK_280840.1	LdBPK_280840.1.1	kinetoplast poly(A) polymerase 1	KPAP1	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1368	None	No	N/A	kinetoplast poly(A) polymerase 1
LdBPK_280870.1	LdBPK_280870.1.1	RNA polymerase B subunit RPB8, putative	N/A	62	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	450	None	No	N/A	RNA polymerase B subunit RPB8, putative
LdBPK_280940.1	LdBPK_280940.1.1	minichromosome maintenance (MCM) complex subunit, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2919	None	No	N/A	minichromosome maintenance (MCM) complex subunit, putative
LdBPK_280980.1	LdBPK_280980.1.1	ribonucleoside-diphosphate reductase large chain, putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2400	None	No	N/A	ribonucleoside-diphosphate reductase large chain, putative
LdBPK_281010.1	LdBPK_281010.1.1	hypothetical protein, conserved	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	570	None	No	N/A	hypothetical protein, conserved
LdBPK_281020.1	LdBPK_281020.1.1	Mitochondrial import receptor subunit ATOM46, putative	ATOM46	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1236	None	No	N/A	Mitochondrial import receptor subunit ATOM46, putative
LdBPK_281050.1	LdBPK_281050.1.1	40S ribosomal protein S14	N/A	121	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	435	None	No	N/A	40S ribosomal protein S14
LdBPK_281100.1	LdBPK_281100.1.1	ribosomal protein S20, putative	N/A	80	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	351	None	No	Previous IDs: LdBPK_281120.1	ribosomal protein S20, putative
LdBPK_281210.1	LdBPK_281210.1.1	WD domain, G-beta repeat, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1890	None	No	N/A	WD domain, G-beta repeat, putative
LdBPK_281260.1	LdBPK_281260.1.1	vacuolar type h+ ATPase subunit, putative	N/A	25	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	606	None	No	N/A	vacuolar type h+ ATPase subunit, putative
LdBPK_281310.1	LdBPK_281310.1.1	luminal binding protein 1 (BiP), putative	BiP	642	5	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1977	None	No	N/A	luminal binding protein 1 (BiP), putative
LdBPK_281390.1	LdBPK_281390.1.1	phenylalanine-4-hydroxylase, putative	N/A	41	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1359	None	No	N/A	phenylalanine-4-hydroxylase, putative
LdBPK_281620.1	LdBPK_281620.1.1	Protein of unknown function (DUF423), putative	N/A	174	2	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	399	None	No	N/A	Protein of unknown function (DUF423), putative
LdBPK_281660.1	LdBPK_281660.1.1	DEAD box RNA helicase, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1170	None	No	N/A	DEAD box RNA helicase, putative
LdBPK_281680.1	LdBPK_281680.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	720	None	No	N/A	hypothetical protein, conserved
LdBPK_281750.1	LdBPK_281750.1.1	tRNA pseudouridine synthase D (TruD), putative	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2010	None	No	N/A	tRNA pseudouridine synthase D (TruD), putative
LdBPK_281850.1	LdBPK_281850.1.1	proteasome regulatory non-ATP-ase subunit 2, putative	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2976	None	No	N/A	proteasome regulatory non-ATP-ase subunit 2, putative
LdBPK_281900.1	LdBPK_281900.1.1	DNA topoisomerase III, putative	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2604	None	No	N/A	DNA topoisomerase III, putative
