Gene ID	source_id	Product Description	Gene Name or Symbol	Ortholog count	Paralog count	Tet- Cont (CDS only)	BFd3 (CDS only)	BFd6 (CDS only)	PF (CDS only)	BFd3/Tet- (CDS only)	BFd6/Tet- (CDS only)	PF/Tet- (CDS only)	Tet- Cont (CDS+UTR)	BFd3 (CDS+UTR)	BFd6 (CDS+UTR)	PF (CDS+UTR)	BFd3/Tet- (CDS+UTR)	BFd6/Tet- (CDS+UTR)	PF/Tet- (CDS+UTR)	Organism	# Exons in Gene	# Exons in Transcript	# Transcripts	Annotated 3' UTR length	Annotated 5' UTR length	Gene Strand	Gene Type	Is Pseudo	Transcript Length	Apollo Product Description	Deprecated?	Previous ID(s)	Transcript Product Description
LdBPK_241070.1	LdBPK_241070.1.1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily-related, putative	N/A	76	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3822	None	No	N/A	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily-related, putative
LdBPK_241140.1	LdBPK_241140.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1809	None	No	N/A	hypothetical protein, conserved
LdBPK_241150.1	LdBPK_241150.1.1	hypothetical protein, conserved	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2409	None	No	N/A	hypothetical protein, conserved
LdBPK_241160.1	LdBPK_241160.1.1	actin-interacting protein-like protein	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2967	None	No	N/A	actin-interacting protein-like protein
LdBPK_241380.1	LdBPK_241380.1.1	translation initiation factor IF-2, putative	N/A	73	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2676	None	No	N/A	translation initiation factor IF-2, putative
LdBPK_241400.1	LdBPK_241400.1.1	Dyggve-Melchior-Clausen syndrome protein, putative	N/A	38	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2715	None	No	N/A	Dyggve-Melchior-Clausen syndrome protein, putative
LdBPK_241450.1	LdBPK_241450.1.1	hypothetical predicted transmembrane protein	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2871	None	No	N/A	hypothetical predicted transmembrane protein
LdBPK_241510.1	LdBPK_241510.1.1	multi drug resistance protein-like	N/A	14	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	10119	None	No	N/A	multi drug resistance protein-like
LdBPK_241580.1	LdBPK_241580.1.1	ERCC4 domain containing protein, putative	N/A	83	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3456	None	No	N/A	ERCC4 domain containing protein, putative
LdBPK_241630.1	LdBPK_241630.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1803	None	No	N/A	hypothetical protein, conserved
LdBPK_241730.1	LdBPK_241730.1.1	SpoU rRNA Methylase family, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1560	None	No	N/A	SpoU rRNA Methylase family, putative
LdBPK_241750.1	LdBPK_241750.1.1	Ssl1-like, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1335	None	No	N/A	Ssl1-like, putative
LdBPK_241770.1	LdBPK_241770.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1410	None	No	N/A	hypothetical protein, conserved
LdBPK_242020.1	LdBPK_242020.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1101	None	No	N/A	hypothetical protein, conserved
LdBPK_242030.1	LdBPK_242030.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2376	None	No	N/A	hypothetical protein, conserved
LdBPK_242130.1	LdBPK_242130.1.1	Opioid growth factor receptor (OGFr) conserved region, putative	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	pseudogene	Yes	516	None	No	N/A	Opioid growth factor receptor (OGFr) conserved region, putative
LdBPK_242240.1	LdBPK_242240.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	438	None	No	N/A	hypothetical protein, unknown function
LdBPK_242280.1	LdBPK_242280.1.1	hypothetical protein, conserved	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	744	None	No	N/A	hypothetical protein, conserved
LdBPK_242310.1	LdBPK_242310.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1194	None	No	N/A	hypothetical protein, conserved
LdBPK_242420.1	LdBPK_242420.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	777	None	No	N/A	hypothetical protein, conserved
LdBPK_250040.1	LdBPK_250040.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3804	None	No	N/A	hypothetical protein, conserved
LdBPK_250110.1	LdBPK_250110.1.1	hypothetical protein, conserved	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1425	None	No	N/A	hypothetical protein, conserved
LdBPK_250160.1	LdBPK_250160.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	648	None	No	N/A	hypothetical protein, conserved
LdBPK_250180.1	LdBPK_250180.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3150	None	No	N/A	hypothetical protein, conserved
LdBPK_250280.1	LdBPK_250280.1.1	hypothetical protein, conserved	N/A	33	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2076	None	No	N/A	hypothetical protein, conserved
LdBPK_250310.1	LdBPK_250310.1.1	hypothetical protein, conserved	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	273	None	No	N/A	hypothetical protein, conserved
LdBPK_250330.1	LdBPK_250330.1.1	B9 domain-containing protein 2	b9d2	57	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	552	None	No	N/A	B9 domain-containing protein 2
LdBPK_250350.1	LdBPK_250350.1.1	Ring finger domain containing protein, putative	N/A	0	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	pseudogene	Yes	426	None	No	N/A	Ring finger domain containing protein, putative
LdBPK_250360.1	LdBPK_250360.1.1	Protein of unknown function (DUF1308), putative	N/A	51	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2262	None	No	N/A	Protein of unknown function (DUF1308), putative
LdBPK_250380.1	LdBPK_250380.1.1	Fcf2 pre-rRNA processing, putative	N/A	61	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	540	None	No	N/A	Fcf2 pre-rRNA processing, putative
LdBPK_250400.1	LdBPK_250400.1.1	hypothetical protein, conserved	N/A	58	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	606	None	No	N/A	hypothetical protein, conserved
LdBPK_250420.1	LdBPK_250420.1.1	translation initiation factor SUI1, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	888	None	No	N/A	translation initiation factor SUI1, putative
LdBPK_250660.1	LdBPK_250660.1.1	predicted zinc finger protein	N/A	49	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1998	None	No	N/A	predicted zinc finger protein
LdBPK_250700.1	LdBPK_250700.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3177	None	No	N/A	hypothetical protein, conserved
LdBPK_250710.1	LdBPK_250710.1.1	hypothetical protein, conserved	N/A	37	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1626	None	No	N/A	hypothetical protein, conserved
LdBPK_250880.1	LdBPK_250880.1.1	hypothetical protein, conserved	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3429	None	No	N/A	hypothetical protein, conserved
LdBPK_250920.1	LdBPK_250920.1.1	hypothetical protein, conserved	N/A	63	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	771	None	No	N/A	hypothetical protein, conserved
LdBPK_250930.1	LdBPK_250930.1.1	hypothetical protein, unknown function	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1023	None	No	N/A	hypothetical protein, unknown function
LdBPK_250950.1	LdBPK_250950.1.1	Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative	N/A	34	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2556	None	No	N/A	Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative
LdBPK_250980.1	LdBPK_250980.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	837	None	No	N/A	hypothetical protein, conserved
LdBPK_251000.1	LdBPK_251000.1.1	hypothetical protein, conserved	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	3678	None	No	N/A	hypothetical protein, conserved
LdBPK_251060.1	LdBPK_251060.1.1	dehydrogenase-like protein	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1293	None	No	N/A	dehydrogenase-like protein
LdBPK_251140.1	LdBPK_251140.1.1	DNAj-like protein	N/A	131	1	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1191	None	No	N/A	DNAj-like protein
LdBPK_251150.1	LdBPK_251150.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	19578	None	No	N/A	hypothetical protein, conserved
LdBPK_251180.1	LdBPK_251180.1.1	hypothetical protein, unknown function	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1638	None	No	N/A	hypothetical protein, unknown function
LdBPK_251200.1	LdBPK_251200.1.1	LMBR1-like membrane protein, putative	N/A	85	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1443	None	No	N/A	LMBR1-like membrane protein, putative
LdBPK_251240.1	LdBPK_251240.1.1	hypothetical protein, conserved	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3207	None	No	N/A	hypothetical protein, conserved
LdBPK_251260.1	LdBPK_251260.1.1	hypothetical protein, conserved	N/A	74	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	6225	None	No	N/A	hypothetical protein, conserved
LdBPK_251300.1	LdBPK_251300.1.1	hypothetical protein, conserved	N/A	67	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1530	None	No	N/A	hypothetical protein, conserved
LdBPK_251370.1	LdBPK_251370.1.1	GIY-YIG catalytic domain containing protein, putative	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2118	None	No	N/A	GIY-YIG catalytic domain containing protein, putative
LdBPK_251440.1	LdBPK_251440.1.1	Surp module, putative	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1188	None	No	N/A	Surp module, putative
LdBPK_251450.1	LdBPK_251450.1.1	DNA polymerase delta subunit 2, putative	N/A	70	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1773	None	No	N/A	DNA polymerase delta subunit 2, putative
LdBPK_251650.1	LdBPK_251650.1.1	hypothetical protein, conserved	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3510	None	No	N/A	hypothetical protein, conserved
LdBPK_251690.1	LdBPK_251690.1.1	diacylglycerol acyltransferase, putative	N/A	92	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1836	None	No	N/A	diacylglycerol acyltransferase, putative
LdBPK_251770.1	LdBPK_251770.1.1	Leucine-rich repeat, putative	N/A	32	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3483	None	No	N/A	Leucine-rich repeat, putative
LdBPK_251800.1	LdBPK_251800.1.1	hypothetical protein, conserved	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	4713	None	No	N/A	hypothetical protein, conserved
LdBPK_251810.1	LdBPK_251810.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	963	None	No	N/A	hypothetical protein, conserved
LdBPK_251910.1	LdBPK_251910.1.1	Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative	N/A	36	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2997	None	No	N/A	Histone RNA hairpin-binding protein RNA-binding domain containing protein, putative
LdBPK_251950.1	LdBPK_251950.1.1	hypothetical protein, unknown function	N/A	30	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	462	None	No	N/A	hypothetical protein, unknown function
LdBPK_252210.1	LdBPK_252210.1.1	eukaryotic translation initiation factor 3 subunit j	EIF3J	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	639	None	No	N/A	eukaryotic translation initiation factor 3 subunit j
LdBPK_252250.1	LdBPK_252250.1.1	hypothetical protein, conserved	N/A	29	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	756	None	No	N/A	hypothetical protein, conserved
LdBPK_252260.1	LdBPK_252260.1.1	hypothetical protein, conserved	N/A	65	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	711	None	No	N/A	hypothetical protein, conserved
LdBPK_252270.1	LdBPK_252270.1.1	hypothetical protein, conserved	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1338	None	No	N/A	hypothetical protein, conserved
LdBPK_252290.1	LdBPK_252290.1.1	DnaJ domain/Zinc-finger double-stranded RNA-binding, putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1134	None	No	N/A	DnaJ domain/Zinc-finger double-stranded RNA-binding, putative
LdBPK_252340.1	LdBPK_252340.1.1	hypothetical protein, conserved	N/A	60	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	1002	None	No	N/A	hypothetical protein, conserved
LdBPK_252360.1	LdBPK_252360.1.1	hypothetical protein, conserved	N/A	54	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	804	None	No	N/A	hypothetical protein, conserved
LdBPK_252440.1	LdBPK_252440.1.1	Vacuolar sorting protein 9 (VPS9) domain containing protein, putative	N/A	66	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	2514	None	No	N/A	Vacuolar sorting protein 9 (VPS9) domain containing protein, putative
LdBPK_252490.1	LdBPK_252490.1.1	hypothetical protein	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	207	None	No	N/A	hypothetical protein
LdBPK_252530.1	LdBPK_252530.1.1	hypothetical protein, conserved	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	786	None	No	N/A	hypothetical protein, conserved
LdBPK_252550.1	LdBPK_252550.1.1	tagatose-6-phosphate kinase-like protein	N/A	39	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	forward	protein coding gene	No	948	None	No	N/A	tagatose-6-phosphate kinase-like protein
LdBPK_260020.1	LdBPK_260020.1.1	brix domain containing-like protein	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1089	None	No	N/A	brix domain containing-like protein
LdBPK_260110.1	LdBPK_260110.1.1	hypothetical protein, conserved	N/A	80	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	708	None	No	N/A	hypothetical protein, conserved
LdBPK_260140.1	LdBPK_260140.1.1	nuclear lim interactor-interacting factor-like protein	N/A	72	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	873	None	No	N/A	nuclear lim interactor-interacting factor-like protein
LdBPK_260210.1	LdBPK_260210.1.1	Uncharacterised conserved protein (DUF2305), putative	N/A	68	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	945	None	No	N/A	Uncharacterised conserved protein (DUF2305), putative
LdBPK_260220.1	LdBPK_260220.1.1	hypothetical protein, unknown function	N/A	35	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1137	None	No	N/A	hypothetical protein, unknown function
LdBPK_260240.1	LdBPK_260240.1.1	hypothetical protein, conserved	N/A	71	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	3384	None	No	N/A	hypothetical protein, conserved
LdBPK_260290.1	LdBPK_260290.1.1	aminopeptidase-like protein	N/A	78	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2652	None	No	N/A	aminopeptidase-like protein
LdBPK_260300.1	LdBPK_260300.1.1	6-phosphofructo-2-kinase/fructose-2,6-biphospha ta se1-like protein	N/A	69	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	2004	None	No	N/A	6-phosphofructo-2-kinase/fructose-2,6-biphospha ta se1-like protein
LdBPK_260330.1	LdBPK_260330.1.1	Inosine-uridine preferring nucleoside hydrolase, putative	N/A	60	0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	Leishmania donovani BPK282A1	1	1	1	N/A	N/A	reverse	protein coding gene	No	1029	None	No	N/A	Inosine-uridine preferring nucleoside hydrolase, putative
